4.1885880959,6.6477087271,7.8973485738,3.1290524998,1.1571803919,4.4561599983,7.211673182,8.8299463366,3.921988357,1.4520119703,4.5301723769,7.7014620166,9.443791482,4.1194356304,1.8632316597,4.1447276497,7.6560291198,9.367357748,4.1511118043,1.1542380431,3.0326406504,5.567414548,6.708911369,3.5789108194,0.8734284772,3.3575279921,5.3556045264,6.6682526697,3.3673851525,1.0685930453,3.2376142546,6.1639068717,7.3594007237,3.3576773568,0.9531322767,4.9913041368,7.7544360624,10.0982181431,4.9237425015,1.7512784769,3.4491345512,7.10006747,6.8155544582,2.9873645492,0.7805546449,2.7923291819,5.2691209204,5.1419644729,2.1338257466,0.7056996006,4.0295452232,8.6936997216,9.9294405737,4.8224272016,1.2821612255,4.3839581075,8.9080475043,8.4523202954,3.6787563481,1.1862347077,3.9444618451,9.4551763634,8.4369631473,3.68461936,0.9193197685,4.3681560991,8.5823946423,8.8455674996,4.0047321888,1.0169498086,3.7992917585,7.9665681566,8.804113389,3.8941427248,1.0703363563,2.969574103,6.4223978852,6.0281512847,2.5262985337,0.6887721658,4.2606809642,7.2636327903,10.274590806,4.7849674237,1.5835522439,4.0477764885,6.777811664,9.2421399423,4.128181009,0.966221123,4.0821694612,7.347082956,9.480618197,3.8776604285,1.3745185831,4.3139007595,7.7811896733,10.3226252821,4.7377758566,1.3180020315,4.2905947811,7.1414879429,8.23244144,4.2512191748,0.9109282401,3.4786830007,6.2181699699,6.7584283814,3.1577985485,0.8018763795,3.7417336581,6.5908019169,8.8561146102,3.7981784284,1.0372905867,3.3498643711,4.3299081004,5.6733585065,2.4830740017,0.6052818898,3.3604418494,5.9940455096,6.6392387193,3.2301109181,1.3962888314,4.2203647962,7.756968924,9.6400051974,4.6205977176,2.0159783116,3.1838136784,6.2315385994,5.4264486776,2.3860938659,1.5367463328,2.7863053214,4.9560286696,5.0288098127,2.2246755496,0.7313978243,4.4170866558,8.5602207788,11.1017629505,5.4879901,2.0732272153,3.4275408664,7.0649594602,6.7630847736,3.1481042963,1.7711319315,4.1207849922,8.9422720651,10.2177628473,4.6446503122,1.7891600197,3.8412207085,8.4566808328,9.1452154434,4.0027187362,1.3647132402
4.2074489332,7.3036047744,9.1359292695,4.3800943334,2.983259492,4.4385288811,7.6997925468,10.5780146224,5.2574562445,2.9617714578,4.6619990873,8.0182152896,11.0307485233,5.6050979231,2.5339778512,5.2116465268,8.5335265113,11.2853635871,5.8255972788,3.8873108909,3.3081907424,6.4040772836,7.7528017129,4.2473322546,1.6886458387,3.4481131137,5.8554494497,8.3047796768,4.2382775867,1.7720485539,3.3976246737,6.7044431787,8.4087649936,4.5788769843,1.9705880973,5.3330111893,9.1254781436,12.520614694,6.9063184092,3.504462063,3.4553593472,7.2270877968,7.4353855419,3.6843463392,1.4454587008,2.8519945308,5.5915542129,5.8458182935,2.6840576177,0.6810645913,4.0866678259,9.3290191132,11.9838599377,6.6295975543,2.1936815341,4.2144199509,9.2123648981,9.3807362255,3.8415603615,1.2608912051,3.8810314189,9.857287381,9.1197101049,4.0967625079,2.0479824044,3.815282016,8.6597946767,9.7962625944,4.4156018197,1.9865807362,3.6525883769,8.4702502328,10.150215451,4.6189411185,2.1821334342,3.0169620872,6.9225053137,6.6668889202,2.9026751067,1.6604092027,4.2678554956,8.2516499257,12.3273338717,6.4468029546,2.7781188335,4.022442826,7.416203908,10.8691903016,5.498479784,2.5176706963,4.1270790766,7.7918080688,11.2608270405,4.4377014918,1.8446848321,4.4779761117,8.6717911518,12.2335533164,5.7923055171,2.3532822734,4.4017372116,7.689054097,9.7058216761,4.4162156477,1.6936720292,3.4974313071,6.5493549626,7.5669524173,3.5784238784,1.2638659825,3.8608415475,7.3429702845,10.3102319203,4.340839712,1.5779084277,3.3904083159,4.8315719825,6.2085173416,2.6733824012,1.451362805,3.2943448292,6.3864948627,7.9034122424,4.0069338722,1.7198586401,4.2202721065,8.1295972305,11.1447433635,5.828914319,1.7099112433,3.1377667254,6.1165326123,5.9045598506,2.5174686095,1.5012286229,2.7794282412,5.665728705,5.731005733,2.6296692279,1.4586877744,4.3958405537,9.0100023424,13.914403462,7.9615198619,3.8715264873,3.6410733479,7.121016344,7.5259111774,3.0087908141,2.0747963565,4.1498991704,9.6189569929,12.6157173692,6.6669647307,3.5967993809,3.8514047031,9.2158014803,11.1413713404,5.0982387353,2.7463877365
4.3450654123,7.666760135,8.8257922598,3.5089678485,1.2962910553,4.7151600103,8.2978313654,9.8969348937,4.2060968784,1.3804991763,5.1677608224,8.8083973928,10.6647227188,4.6002903787,1.4807425768,4.9572958543,8.7648319197,11.497257633,5.2540395738,2.2752381459,3.5458839143,6.5330093114,8.2305683784,3.9230629539,1.6593241555,3.5897283207,5.7683460148,7.7731146357,3.5081383942,1.1321299234,3.745327797,6.7784662992,8.0473497642,3.853043889,0.7856580239,5.5225799802,9.1917257765,12.146167782,5.7891486593,2.2154204422,3.7837024999,7.8635154049,7.788022884,3.3883483856,1.428262058,2.965149519,5.9417095157,5.751645226,2.4641262681,0.6861911127,4.2637467719,9.8424989964,12.0182215408,5.6428320053,1.4985803436,4.6814479219,9.8559430779,10.3645482734,3.9393264256,3.3407157015,4.0051230115,10.2672609336,9.4033496057,3.9602775131,2.344470553,3.9861512455,9.1677491949,9.6020326803,4.0613013637,3.1059318383,3.8751893816,8.8638658644,9.7611019695,3.8614407546,2.6683269109,2.9802876292,7.1177359958,6.4800253316,2.5947699381,0.7099168258,4.5352503827,9.0185268615,12.7193354139,5.1994508895,1.6789298558,4.2427764257,7.804936666,10.9242136243,5.0525565515,1.8931394966,4.5176632881,7.9815583228,13.1856977186,4.0412482204,2.1905934971,4.9178105765,9.5183589238,13.466407396,4.9276043067,2.0929590846,4.6926215558,7.9958754124,9.18382689,4.0579419491,1.6155902149,4.0781454271,6.9662928911,8.1241200325,3.59934433,1.3526097521,4.1257769959,7.3960467854,11.6698426252,3.9578606144,1.8877906184,3.4499090492,4.6494892109,6.1990921638,2.3903694268,1.8550456667,3.7228511065,6.8124859631,8.1208260914,3.6847886474,1.6920021947,4.9614116679,8.5999304145,11.8789602456,5.4561897468,1.5178123857,3.5139661599,6.831519539,6.3561642947,2.3797446326,0.956509868,2.7915188821,5.5784479825,5.7308204883,2.3902859301,1.6271371804,4.6508526132,9.9292958303,13.2594642398,6.2666750173,1.5984349736,3.9329188716,7.9217570456,7.3231281627,2.9090914416,1.2816446218,4.4923643012,10.8332611844,12.1674197551,4.9023619949,1.6923109763,4.237459839,10.3945265499,10.7448478411,4.0234019779,2.3207467593
4.072856198,6.7529001177,8.4354047495,3.8333723221,2.6866863704,4.2181498733,7.1450875331,10.3295247278,4.4926930919,3.2747342529,4.5203545536,7.527893415,11.0744981784,5.138535642,4.4696737823,4.2995103054,7.8260471957,10.9780093725,4.9598744791,2.1915785586,3.2046716726,5.7219883178,7.9583721877,3.5391557558,1.7323933698,3.4218502677,5.5198995803,7.2021590999,3.3865812596,2.2092554102,3.1629806699,5.8511848654,8.3669417771,3.9874344438,1.4860878028,5.5475811803,8.5201652392,11.693134492,5.8428002836,1.9405205139,3.2190522323,6.8516564246,7.9064827871,3.3962821933,1.73261107,2.8188444143,5.2270130854,5.5374543517,2.5340439676,1.0050401343,3.7429693635,8.5199072201,11.2222699132,5.5338883612,2.042687992,3.9150456735,8.4296757112,9.1734993727,3.7099247501,1.7421946967,3.8622786641,9.6271511648,8.9175720902,3.6961414371,1.6703258497,3.9875606467,8.7379290831,9.1961465117,3.6425439088,1.2787326282,3.5899464538,8.3092689472,9.5922291998,3.8033594492,1.3255480589,2.8203017096,6.4102457392,6.6122437298,2.6880404316,1.2615317128,4.1656221522,7.6920567136,12.7115188426,5.265984328,1.9617670274,3.8751373171,7.5402924764,12.7440062755,5.1897419542,1.863224049,4.0820241307,7.8898369237,14.4818450605,4.8316969796,3.2904533157,4.0777990687,8.3630190583,13.9074689982,4.9513455912,2.1157319986,4.2796647976,7.798082479,8.9857742387,4.457062208,2.0319012812,3.5489065275,6.7747478122,8.2546198765,3.9591561642,2.1701304739,3.7273822142,7.3076690343,12.2053201646,4.2147951676,1.9261075119,3.5678619685,5.9033514261,10.6840592418,5.7123467611,0.9959444222,3.2656062251,6.4490374703,7.5014421298,3.6110849563,2.2150968235,4.5367517457,7.8758376979,11.5896571002,5.3661092375,2.8568881539,3.0886167846,5.8763970832,6.3601215921,2.8783596686,2.8120597934,2.7159352885,5.0779610545,5.3453997361,2.2800972592,1.5258672997,3.9977638545,8.2266050426,13.2284057871,6.3645363894,2.8205392123,3.1373650296,6.4073327166,6.8757683306,2.8394680677,2.5404089379,3.8761394642,9.1131254007,11.8823514035,5.0064740588,2.3233720304,3.7544077994,9.2055865,10.3106753869,3.9767095932,1.7741633438
3.9045402574,6.1799348024,6.5952776284,2.653141677,0.7377264699,4.1207321301,6.3459206112,6.9729182967,3.0373616035,0.6940175755,4.3732647356,6.5307045975,7.1450504997,3.0077221977,0.752410796,3.8609154301,6.4726414315,7.9610723165,3.1664338532,0.9680527037,2.9242170954,5.0160657621,5.7865526244,2.4114632773,0.6261101762,3.1439270602,4.8143311669,5.5801494354,2.5125493402,1.0972211775,3.0368969683,5.1857718272,5.4130310937,2.4948404801,0.7209530058,5.6849193091,7.5509466973,7.9259938236,3.7290265769,3.3087776809,3.2562197278,6.2925075913,5.6424242004,2.6333242875,1.5793933948,2.6035302047,4.8623598407,5.0106416474,2.3051746183,0.6305979416,3.7467427504,7.659085853,7.1607912625,3.1554304065,1.2203605818,4.0702361504,7.9881798872,7.5121260895,3.1141917849,2.2692587319,3.7243134299,9.1160851533,7.3568914792,3.1542397482,2.0386132679,3.7322657767,8.0205312789,7.2027661079,3.2965704296,1.8023474587,3.5545538613,7.6249741975,7.0697661714,3.0487755598,0.8067081728,2.76133269,6.1185897818,5.6401349454,2.3585135748,0.7411339238,3.9464012132,6.7195414584,7.5604274768,3.0820376174,0.7937752536,3.7322143218,6.2890035116,6.8098473083,3.2420921912,1.4081116808,4.0004308291,6.415977535,7.1778134909,3.0795712895,0.9201958047,4.1003755462,6.8420952914,7.7731648754,3.1870917033,0.83601692,4.1017987272,6.7379433123,7.1517951659,3.3101847382,0.8221212247,3.3025798842,5.7678460982,5.753611872,2.7387134581,1.3177635751,3.7325877432,5.950313978,7.3306911845,3.2789306145,0.8207186241,3.2148194908,4.1632580723,5.5217895151,2.5320174159,1.127108158,3.0066518703,5.2977013267,5.3099173431,2.540578284,1.4742512353,4.4738115843,6.8719212608,7.3397057237,3.5313152777,1.5624100126,3.0653649199,5.6273761368,4.9917311995,2.1301263119,1.3241314373,2.4770767825,4.7278458214,5.1807099882,2.2189776644,0.9606649013,4.0318672099,7.6397791695,7.7876664323,3.3557897949,1.5436891649,3.7221581315,6.7565189834,6.071359274,2.5458523402,1.1303239712,3.9238791569,8.4772418162,7.8323136158,3.0404124354,1.1815895269,3.7286289466,8.57159978,7.7388974912,3.1192781661,0.8288257976
4.067055009,6.9330248778,7.831296903,3.3233720689,0.9724813975,4.2379869191,7.1683845809,8.5188421995,3.9582122278,0.9980141126,4.4724037456,7.5260974304,8.9443664896,4.4172312149,1.0281091647,4.1462404884,7.61108783,9.4146221661,5.0729895902,0.9709635011,3.1232563535,5.9012793936,6.8383029434,3.5753999007,1.3337563715,3.3146069765,5.5862705167,6.9015024243,3.6807276727,1.5760964714,3.2813283505,6.1517496822,7.4256204633,3.6073377686,1.235516015,5.7283505388,8.8617240779,10.3615768189,5.4550537945,1.6714952117,3.7016812238,6.9887072422,7.2360449075,3.1442334693,1.2650357042,2.7708713849,5.183319804,5.6032506509,2.3010113425,0.6164919884,3.9600568372,8.3772735904,10.1632961318,4.922579482,1.4220114244,4.3549623972,9.1919890587,8.6752372905,3.4713212132,1.5462019934,3.8661864744,9.4584052137,9.0672664244,3.3792614287,1.295097396,3.8508890174,8.3813463577,9.1681698328,3.7519074163,1.652527191,3.5414682072,8.109238274,8.9385930904,3.7097753635,1.322520049,2.9581325761,7.0657027355,6.3521488855,2.6439573546,0.73217422,4.1468616414,7.5157984329,10.0739004173,4.680339222,1.365020465,3.9221155962,6.9456705195,9.501707509,4.4644509261,1.2709836546,4.1053752984,7.0196289527,9.0246414138,3.7322256413,1.5799061742,4.3858074443,7.6048867994,9.9577589227,4.2491471419,1.5653808013,4.1290959308,7.1125355129,8.2759434974,3.7241988467,1.5989079406,3.4313742028,6.0267884144,7.0108114938,3.1877880272,0.6743259064,3.841827798,6.6096593696,8.6378118218,3.9862815711,1.1947542657,3.370240789,4.7302664624,6.1519652243,3.1473798833,1.0512711435,3.2644095909,6.006274931,6.8229372946,3.438545233,1.1990151311,4.640936007,7.6206755482,9.3954921393,4.9505145961,0.9622627566,3.1051730339,6.0770778588,5.6390108475,2.3385698703,0.6001889478,2.7929838033,5.7954153954,5.6099373939,2.4204604414,0.7429266906,4.292955507,9.1617258499,11.2136693402,5.7400297125,1.4411230135,3.5745579726,6.9772910723,7.1271383915,2.9910109709,0.6913214534,4.0138136839,9.6521070169,10.6502706772,4.7152106344,1.0886598077,3.7074185357,8.9964074686,10.1346986536,4.2029860748,1.1140848562
4.0348259515,7.2292654317,8.741745138,3.9647230472,1.6917277145,4.6876251221,7.6294716649,10.1514610138,4.8366641362,1.8120142629,5.5450953818,8.0091159989,10.8326574673,5.274687355,1.8853011112,4.9049404887,8.2944877466,11.1857756513,5.6378073061,1.5172390388,3.3770501957,6.053918986,8.3089234061,4.2514584336,0.7211203756,3.7872645433,5.8730917821,8.5150168918,4.2755201269,0.7013544812,3.7126482104,7.1441507516,8.9249941891,4.884335892,1.133485188,5.8317968567,9.2386601038,13.9859904932,7.5059975749,1.3757352158,3.6640572807,8.4658016662,8.2641748185,3.883341582,1.4570918573,2.9671969368,6.3671579984,5.6141656813,2.6857175331,0.5040338636,4.1584572852,10.5836074595,13.3608920807,6.6879411432,1.3556089192,4.8122970008,9.9254441202,9.6116697774,3.6504252929,1.2170206391,4.1969314748,11.7797383392,9.7583906761,4.2071830789,1.2062817322,4.3811966017,9.7321509148,9.2146016689,4.1964914677,1.3296428583,3.971221028,8.8165328982,8.8722083372,3.9105776861,0.9485647743,2.9967734556,7.3228384233,6.4455359307,3.0395929987,0.8938549124,4.345921847,8.3918152458,12.4137539176,5.8852023236,2.0462633624,4.1695632354,7.8307983749,11.3525074792,6.1230178381,1.0179121586,4.194157783,7.4272206054,9.5614369993,3.7587576873,1.3954615534,4.3819960022,8.3345925914,11.8742649072,5.4936542642,1.9699212688,4.4231226265,7.8917794776,9.1529179985,4.4344169165,0.9931572175,3.7556908556,7.0619869941,8.1243430094,4.2444191798,0.9881532325,3.8533278884,7.0295142838,8.9314446602,3.8271556413,1.1396506754,3.4222597319,4.7271787872,5.6201983279,2.6551927074,0.9044662528,3.6259707975,7.3761521008,8.6565600252,4.5372252718,1.8643426443,4.5597426587,8.5951038029,11.4919063296,6.4351768555,2.3507925446,3.3098416819,6.5498977761,5.6560458714,2.5611645919,1.3875767613,2.7539507611,5.3898989303,5.1159807246,2.4455508944,0.8656717628,4.5052901159,9.5985457666,14.7510579585,8.1245552341,2.7608362476,3.5968916359,7.4777681113,6.9547335277,3.0209134508,1.6551752356,4.2958119922,9.9914043532,12.1785892099,6.0645545461,2.0035731246,4.1529921843,9.5983305222,9.4119040646,4.100860431,1.3845609595
4.4849429831,7.8826329881,9.8631190398,4.0406170577,1.3076531645,4.720324496,8.842305153,11.286915349,4.8671170584,1.5260925348,4.9214330751,9.3825533544,11.4320083851,5.374373108,1.3142110625,4.5285046634,9.1041017973,12.2195864939,5.5757863491,1.4106518497,3.3062891128,7.1216342547,8.684288528,4.0467448491,1.4669400954,3.6667873597,6.9610125095,8.0483097614,3.6755198096,1.31245794,3.4239553808,7.16232277,7.9823130199,4.0933839687,0.7903669844,5.3787134015,9.8887718937,12.4984274156,6.464796997,1.2456529843,3.6586882462,8.2900086551,8.1156907703,3.4902517372,0.88852504,3.0745080157,6.2510363846,5.9828069214,2.5962530823,0.7887170558,4.1854886971,10.1645230379,12.2624351979,5.9219849642,1.4563478401,4.910116212,10.8220130893,10.9897841442,4.1099843239,1.1175642446,4.1356690214,10.9107478454,9.8370244646,3.8218190523,1.1081338635,4.1001538477,9.6761628986,10.406122571,4.5226201056,1.3818174087,4.0260503926,9.6403217768,10.7103611677,4.7455949208,1.3146436981,3.0766259086,7.5850098171,6.7729711723,2.5581223423,0.8617101755,4.5989834843,9.2678245844,13.1415304486,5.9039265787,2.0943948604,4.4318114265,8.3893066,11.6780047512,4.9980357759,1.4981333441,4.5849361381,10.0412605698,13.7816842651,4.4001737962,1.6583808183,4.7630707553,10.2418740262,13.7940910286,5.4774991134,2.0989306743,4.7443560866,7.9574524859,9.0654845375,4.5842397229,1.6007870308,3.7896134654,6.9869287099,7.6462608914,3.6252462925,0.8296795458,4.0268403755,8.8022038479,11.5757722916,4.2872947686,1.331024073,3.4438536279,5.6036517322,6.3180670329,2.9234826134,0.8718579004,3.531468726,7.4976682179,8.1250109558,4.3334830762,0.7063996745,4.3839401757,8.7236413078,11.3376480467,5.5671070297,1.2213925066,3.3743114628,7.2769630283,6.8528707227,2.7831809608,0.7621685174,2.831222662,6.1393653844,5.6715272857,2.5982311228,0.5950717113,4.4973148997,10.5507607087,13.8073611375,7.1724855684,1.6157896341,4.2085332529,8.8210991946,8.9122750887,3.2366263198,1.0430773283,4.4041461877,11.7542809302,12.9661742734,6.0108427538,1.7036668547,4.3634558971,11.3453132971,11.8455130191,4.9817882412,1.657911897
4.57686283,8.1565390006,10.0004352694,4.2306615879,1.4800941548,4.8065525127,8.678556161,12.149283769,5.0866877055,1.4016524349,5.0816874076,9.1502371996,12.7018164145,5.7070266909,1.3719768322,4.587859842,9.5988476781,13.0233089618,5.8968087988,2.0170909684,3.5655559083,7.0299484565,9.5737767252,4.7707201881,1.3663660388,3.7045243027,6.8012756663,8.9916430223,4.0352228941,1.1900456494,3.7588526504,7.2898839868,9.5863692244,4.9010500793,0.8735287282,6.7012299008,10.4002925453,14.8581354679,7.2868168455,2.1152176044,3.94943668,8.4840570946,8.9054304053,3.8220436938,1.0422749569,2.9788986447,6.1222855452,6.2718145491,2.8899003735,0.7553397369,4.5308139462,10.7052428941,15.1312415136,7.1088617838,1.6170397792,5.0362284693,10.360941669,11.7835186948,4.5214646496,1.6005167501,4.2119484232,11.4769315974,10.4903399827,4.1386836995,1.2501625886,4.1493527929,10.1637620656,10.9524419932,4.2717578719,1.2207644448,3.9551714345,9.5454514374,11.3804711888,4.3206468312,1.2040770803,3.0897226958,7.4705298488,7.4231808814,3.0492295768,1.0319324536,4.8065077938,9.7114508855,15.1636467547,6.3733973334,1.9072857778,4.4075428742,9.1659715092,14.2206127865,6.0582220749,1.8618446711,4.5322948569,9.6084135755,16.685247783,5.0987247156,2.1226165477,4.9257766217,10.446951699,16.7465731138,6.3526708406,2.5426229618,4.6994428869,8.747161686,9.926944734,4.6234083116,1.0975217584,3.7319013848,7.8298589793,8.4486846985,4.1011360199,0.8761632071,4.2116296663,9.0675519129,14.4943116073,5.0032857157,2.203680438,3.5205123488,5.3578903091,6.9311149358,2.719378021,1.2673697485,3.6528621204,8.0313622474,9.1021254977,4.3125735925,1.1898431395,5.0196750237,9.3201225786,12.9511147997,6.2166766717,1.2309792586,3.606216177,6.9435776881,6.628103338,2.5528645881,0.6155286109,2.860997776,5.6556581471,6.0962933255,2.6748097812,1.1535783925,4.8565647284,10.2530191371,16.575248492,8.1498508482,1.6852827578,4.6386751246,8.1472192901,8.4087331575,3.1114735564,1.2664810995,4.5350612896,10.7385818616,14.6102640746,6.2151827735,1.5753595339,4.2422540596,10.1378298983,12.1737547772,4.5904238214,1.7601953121
4.2127387968,7.4041010496,8.1124112492,3.5513080279,1.4407979486,4.497272427,7.5825631925,9.1227822719,4.298178121,1.3550784603,4.7797834386,7.7169889409,9.3622126446,4.531679056,1.2005760739,4.3952898374,8.0559999185,9.8009311886,5.1996562094,1.355517708,3.3401530834,6.3967324504,7.619353017,3.7304547498,0.7244674225,3.629580421,5.7367695803,6.8686756097,3.6714028777,0.8079677485,3.4621526321,6.4050402372,7.3406113916,3.697699344,1.0173612505,6.4278871721,9.4821843698,11.8434631255,6.3631913902,1.3461004718,3.6601275331,7.9995249134,7.2540423068,3.3037488735,0.9323998137,2.9001504355,6.2411586956,5.3205071661,2.2999689563,1.2816846106,4.4197985734,10.2613470027,11.0449449797,5.5813587225,1.3781132582,4.2726037675,9.8045596611,8.6782945959,3.4768849692,1.0078971154,4.1521294199,11.2569698465,8.402956648,2.9992200043,1.3305535024,3.9343911343,9.0707676447,8.339979604,3.1590354239,1.4866220655,3.8796566458,8.3141052116,8.4606868386,3.268833392,1.1249304643,3.0836197955,7.4360040866,5.9568734803,2.4142476834,1.5476974385,4.500704418,8.1363432912,11.1230107367,5.1269079244,1.7626371613,4.2200418995,7.3775688532,9.2531454693,4.3959755863,1.7684059239,4.4405358989,7.7308983872,9.9199314047,3.7328580971,1.9578644831,4.6759970569,8.1832764217,10.8627596526,4.777169681,1.8002588605,4.354591059,7.3064033987,7.9231486607,4.0203211464,1.639087904,3.5990927812,6.3436790904,6.752498408,3.1519756272,0.6976950696,4.0617012227,7.2924853229,9.3326203766,3.4456955898,1.8053889613,3.5033134932,5.0571868281,5.5193808042,2.4600831068,0.7172479309,3.4371820901,6.6945523894,7.2524508945,3.6762931135,1.0005872578,4.808275505,7.9393343433,10.0854786131,4.8766895976,1.1184192007,3.2771127764,6.2549481807,5.7719439109,2.5914235593,1.1482913684,2.8062667859,5.8164069486,5.1335752381,2.3523071647,1.3148583089,4.7259366656,9.0107617882,12.3981576422,6.4546022874,2.1102958774,3.433526659,7.2347019136,6.7370397309,2.8437737438,0.8256573198,4.4312349931,9.5401597446,10.7298145325,4.8177798558,1.7645445621,4.235208859,9.0134119757,9.1801350526,3.3371341207,1.4284503449
